timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1692211914046,113,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,113,0,0
1692211914046,113,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,113,0,0
1692211914160,117,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,117,0,0
1692211914159,119,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,119,0,0
1692211914159,121,POST Activity,200,OK,Stress test 1-1,text,true,,336,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,121,0,0
1692211914305,116,POST Activity,200,OK,Stress test 1-2,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,116,0,0
1692211914421,258,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,258,0,0
1692211914305,458,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,458,0,0
1692211914305,473,PUT specific Activity,200,OK,Stress test 1-1,text,true,,336,301,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,473,0,0
1692211914679,118,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,118,0,0
1692211914765,113,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/22,113,0,0
1692211914824,115,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,115,0,0
1692211914824,118,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/24,118,0,0
1692211914878,140,POST Activity,200,OK,Stress test 1-3,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,140,0,0
1692211914942,114,POST Activity,200,OK,Stress test 1-2,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211914939,117,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,117,0,0
1692211915018,119,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/22,119,0,0
1692211915056,121,POST Activity,200,OK,Stress test 1-1,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,121,0,0
1692211915056,121,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/24,121,0,0
1692211915177,113,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/24,113,0,0
1692211915334,149,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/7,149,0,0
1692211915483,123,POST Activity,200,OK,Stress test 1-2,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,123,0,0
1692211915177,465,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,465,0,0
1692211915137,505,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/22,505,0,0
1692211915606,132,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/7,132,0,0
1692211915642,119,GET specific Activity,200,OK,Stress test 1-3,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,119,0,0
1692211915642,119,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,119,0,0
1692211915738,145,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/7,145,0,0
1692211915762,199,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,199,0,0
1692211915761,208,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,208,0,0
1692211915883,168,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,168,0,0
1692211915969,153,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,153,0,0
1692211915961,167,POST Activity,200,OK,Stress test 1-1,text,true,,335,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,167,0,0
1692211916051,194,POST Activity,200,OK,Stress test 1-2,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,194,0,0
1692211916128,137,PUT specific Activity,200,OK,Stress test 1-1,text,true,,335,300,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,137,0,0
1692211916245,124,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,124,0,0
1692211916265,123,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,123,0,0
1692211916369,114,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,114,0,0
1692211916388,113,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,113,0,0
1692211916122,380,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,380,0,0
1692211916483,123,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/19,123,0,0
1692211916503,117,GET specific Activity,200,OK,Stress test 1-3,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,117,0,0
1692211916501,123,POST Activity,200,OK,Stress test 1-1,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,123,0,0
1692211916606,122,POST Activity,200,OK,Stress test 1-2,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,122,0,0
1692211916620,114,POST Activity,200,OK,Stress test 1-3,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211916624,126,PUT specific Activity,200,OK,Stress test 1-1,text,true,,330,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,126,0,0
1692211916729,114,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/19,114,0,0
1692211916735,112,PUT specific Activity,200,OK,Stress test 1-3,text,true,,330,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,112,0,0
1692211916750,126,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,126,0,0
1692211916868,113,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/19,113,0,0
1692211916868,115,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/6,115,0,0
1692211916876,124,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,124,0,0
1692211916982,116,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,116,0,0
1692211916983,119,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,119,0,0
1692211917000,125,POST Activity,200,OK,Stress test 1-1,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,125,0,0
1692211917099,113,POST Activity,200,OK,Stress test 1-2,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,113,0,0
1692211917102,120,POST Activity,200,OK,Stress test 1-3,text,true,,336,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,120,0,0
1692211917125,123,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,123,0,0
1692211917212,111,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,111,0,0
1692211917222,120,PUT specific Activity,200,OK,Stress test 1-3,text,true,,336,301,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,120,0,0
1692211917248,170,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,170,0,0
1692211917372,113,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,113,0,0
1692211917372,113,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,113,0,0
1692211917419,123,GET specific Activity,200,OK,Stress test 1-1,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,123,0,0
1692211917486,117,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,117,0,0
1692211917486,117,GET specific Activity,200,OK,Stress test 1-3,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,117,0,0
1692211917542,122,POST Activity,200,OK,Stress test 1-1,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,122,0,0
1692211917603,137,POST Activity,200,OK,Stress test 1-2,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,137,0,0
1692211917603,141,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,141,0,0
1692211917665,117,PUT specific Activity,200,OK,Stress test 1-1,text,true,,331,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,117,0,0
1692211917740,118,PUT specific Activity,200,OK,Stress test 1-2,text,true,,330,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,118,0,0
1692211917744,123,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,123,0,0
1692211917782,122,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,122,0,0
1692211917887,114,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,114,0,0
1692211917887,114,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,114,0,0
1692211917904,117,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,117,0,0
1692211918002,160,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/16,160,0,0
1692211918002,176,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,176,0,0
1692211918021,173,POST Activity,200,OK,Stress test 1-1,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,173,0,0
1692211918178,119,POST Activity,200,OK,Stress test 1-2,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,119,0,0
1692211918162,151,POST Activity,200,OK,Stress test 1-3,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,151,0,0
1692211918194,132,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,132,0,0
1692211918313,138,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/16,138,0,0
1692211918326,132,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,132,0,0
1692211918297,172,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,172,0,0
1692211918451,165,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/16,165,0,0
1692211918469,153,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,153,0,0
1692211918458,168,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,168,0,0
1692211918624,134,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,134,0,0
1692211918626,135,POST Activity,200,OK,Stress test 1-1,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,135,0,0
1692211918617,158,GET specific Activity,200,OK,Stress test 1-3,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,158,0,0
1692211918758,118,POST Activity,200,OK,Stress test 1-2,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,118,0,0
1692211918761,126,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,126,0,0
1692211918776,138,POST Activity,200,OK,Stress test 1-3,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,138,0,0
1692211918922,131,PUT specific Activity,200,OK,Stress test 1-3,text,true,,332,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,131,0,0
1692211918922,146,PUT specific Activity,200,OK,Stress test 1-2,text,true,,330,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,146,0,0
1692211918922,149,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,149,0,0
1692211919053,123,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/8,123,0,0
1692211919068,128,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/17,128,0,0
1692211919071,134,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,134,0,0
1692211919177,174,GET specific Activity,200,OK,Stress test 1-3,text,true,,352,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,174,0,0
1692211919196,158,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,158,0,0
1692211919205,184,POST Activity,200,OK,Stress test 1-1,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,184,0,0
1692211919351,114,POST Activity,200,OK,Stress test 1-3,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211919424,112,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,112,0,0
1692211919424,114,POST Activity,200,OK,Stress test 1-2,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,114,0,0
1692211919465,115,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,115,0,0
1692211919536,114,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/10,114,0,0
1692211919538,118,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,118,0,0
1692211919580,115,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/18,115,0,0
1692211919650,118,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,118,0,0
1692211919656,113,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/13,113,0,0
1692211919695,112,GET specific Activity,200,OK,Stress test 1-3,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,112,0,0
1692211919768,112,POST Activity,200,OK,Stress test 1-1,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,112,0,0
1692211919769,112,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,112,0,0
1692211919808,117,POST Activity,200,OK,Stress test 1-3,text,true,,335,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,117,0,0
1692211919927,112,POST Activity,200,OK,Stress test 1-2,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,112,0,0
1692211919927,112,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,112,0,0
1692211919927,124,PUT specific Activity,200,OK,Stress test 1-3,text,true,,335,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,124,0,0
1692211920039,113,PUT specific Activity,200,OK,Stress test 1-2,text,true,,331,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,113,0,0
1692211920039,121,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/14,121,0,0
1692211920051,112,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/9,112,0,0
1692211920152,115,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/4,115,0,0
1692211920161,112,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/15,112,0,0
1692211920164,119,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,119,0,0
1692211920267,114,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,114,0,0
1692211920273,111,POST Activity,200,OK,Stress test 1-1,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,111,0,0
1692211920283,119,POST Activity,200,OK,Stress test 1-3,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,119,0,0
1692211920441,113,POST Activity,200,OK,Stress test 1-2,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,113,0,0
1692211920441,123,PUT specific Activity,200,OK,Stress test 1-1,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/15,123,0,0
1692211920441,123,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,123,0,0
1692211920564,215,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/15,215,0,0
1692211920554,233,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,233,0,0
1692211920564,244,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,244,0,0
1692211920780,117,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/15,117,0,0
1692211920787,117,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,117,0,0
1692211920808,114,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,114,0,0
1692211920955,113,POST Activity,200,OK,Stress test 1-1,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,113,0,0
1692211920955,113,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,113,0,0
1692211920955,116,POST Activity,200,OK,Stress test 1-3,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,116,0,0
1692211921068,113,POST Activity,200,OK,Stress test 1-2,text,true,,335,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,113,0,0
1692211921068,113,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/15,113,0,0
1692211921071,115,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,115,0,0
1692211921181,116,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/15,116,0,0
1692211921181,116,PUT specific Activity,200,OK,Stress test 1-2,text,true,,335,300,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,116,0,0
1692211921186,113,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/30,113,0,0
1692211921297,113,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/2,113,0,0
1692211921297,113,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,113,0,0
1692211921300,111,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/19,111,0,0
1692211921465,141,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,140,0,0
1692211921465,143,POST Activity,200,OK,Stress test 1-1,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,143,0,0
1692211921465,158,POST Activity,200,OK,Stress test 1-3,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,158,0,0
1692211921606,148,POST Activity,200,OK,Stress test 1-2,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,148,0,0
1692211921623,189,PUT specific Activity,200,OK,Stress test 1-3,text,true,,330,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/19,189,0,0
1692211921608,226,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/2,226,0,0
1692211921754,130,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,130,0,0
1692211921812,118,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/19,118,0,0
1692211921834,112,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,241,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/2,112,0,0
1692211921965,161,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/27,161,0,0
1692211921965,168,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,168,0,0
1692211921965,170,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,170,0,0
1692211922126,114,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,114,0,0
1692211922133,128,POST Activity,200,OK,Stress test 1-3,text,true,,331,294,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,128,0,0
1692211922135,126,POST Activity,200,OK,Stress test 1-1,text,true,,334,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,126,0,0
1692211922240,154,POST Activity,200,OK,Stress test 1-2,text,true,,333,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,154,0,0
1692211922261,135,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,296,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,135,0,0
1692211922262,152,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,152,0,0
1692211922394,163,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,298,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,163,0,0
1692211922503,118,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/20,118,0,0
1692211922503,130,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/21,130,0,0
1692211922557,123,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,242,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/28,123,0,0
1692211922621,118,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/24,118,0,0
1692211922633,125,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,220,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/12,125,0,0
1692211922681,125,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,219,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/5,125,0,0
1692211922758,144,POST Activity,200,OK,Stress test 1-1,text,true,,332,295,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,144,0,0
1692211922739,178,POST Activity,200,OK,Stress test 1-3,text,true,,336,299,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,178,0,0
1692211922902,185,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,297,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/12,185,0,0
1692211922989,113,PUT specific Activity,200,OK,Stress test 1-3,text,true,,336,301,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities/24,113,0,0
1692211922806,362,POST Activity,200,OK,Stress test 1-2,text,true,,330,293,3,3,https://udacity3app-appservice.azurewebsites.net/api/Activities,362,0,0
